date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:28:53	87371/87371	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:34%20GMT	https://akademi.dexignlab.com/xhtml/form-pickers.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/form-pickers.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:53	91826/91826	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:35%20GMT	https://akademi.dexignlab.com/xhtml/form-validation.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/form-validation.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:53	171726/171726	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:46%20GMT	https://akademi.dexignlab.com/xhtml/table-bootstrap-basic.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/table-bootstrap-basic.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:53	7774/7774	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:43%20GMT	https://akademi.dexignlab.com/xhtml/page-register.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-register.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:54	301255/301255	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:46%20GMT	https://akademi.dexignlab.com/xhtml/table-datatable-basic.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/table-datatable-basic.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:54	2859/2859	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:38%20GMT	https://akademi.dexignlab.com/xhtml/page-error-400.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-error-400.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:54	2872/2872	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:39%20GMT	https://akademi.dexignlab.com/xhtml/page-error-403.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-error-403.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:54	3007/3007	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:39%20GMT	https://akademi.dexignlab.com/xhtml/page-error-404.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-error-404.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:54	2882/2882	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:40%20GMT	https://akademi.dexignlab.com/xhtml/page-error-500.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-error-500.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:55	2866/2866	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:41%20GMT	https://akademi.dexignlab.com/xhtml/page-error-503.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-error-503.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:55	7230/7230	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:42%20GMT	https://akademi.dexignlab.com/xhtml/page-lock-screen.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/page-lock-screen.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:55	75664/75664	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:07:29%20GMT	https://akademi.dexignlab.com/xhtml/empty-page.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/empty-page.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:55	17907/17907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:12:11%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic1.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/small/pic1.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:55	18684/18684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:12:13%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic2.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/small/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:56	20835/20835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:12:13%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic3.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/small/pic3.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:56	19054/19054	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:12:14%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic4.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/small/pic4.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:56	24077/24077	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:12:14%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/small/pic5.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/small/pic5.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:56	1452/1452	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:08:09%20GMT	https://akademi.dexignlab.com/xhtml/ajax/recentactivity.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/ajax/recentactivity.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202023%2019:28:57%20GMT	https://akademi.dexignlab.com/xhtml/contact.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/contact.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:57	582/582	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:08:08%20GMT	https://akademi.dexignlab.com/xhtml/ajax/message-content.html	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/ajax/message-content.html	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:57	29932/29932	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:10:15%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic1.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/food/pic1.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:57	17006/17006	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:10:15%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic2.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/food/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:57	30836/30836	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:10:17%20GMT	https://akademi.dexignlab.com/xhtml/images/food/pic3.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/food/pic3.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:58	7513/7513	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:11:14%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/1.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/trans/1.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:58	18999/18999	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:11:15%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/2.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/trans/2.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:58	11137/11137	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:11:15%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/3.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/trans/3.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:58	25917/25917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:11:16%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/4.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/trans/4.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:59	6850/6850	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:11:16%20GMT	https://akademi.dexignlab.com/xhtml/images/trans/5.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/trans/5.jpg	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:28:59	240643/240643	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:20:38%20GMT	https://akademi.dexignlab.com/xhtml/vendor/global/global.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/global/global.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:00	197016/197016	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:20:11%20GMT	https://akademi.dexignlab.com/xhtml/vendor/chart.js/Chart.bundle.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/chart.js/Chart.bundle.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:00	57696/57696	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:29:21%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:01	3722/3722	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:21:09%20GMT	https://akademi.dexignlab.com/xhtml/vendor/peity/jquery.peity.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/peity/jquery.peity.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:01	2942/2942	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:27:09%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:01	1077658/1077658	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:20:06%20GMT	https://akademi.dexignlab.com/xhtml/vendor/apexchart/apexchart.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/apexchart/apexchart.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:01	140596/140596	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:28:36%20GMT	https://akademi.dexignlab.com/xhtml/vendor/swiper/js/swiper-bundle.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/swiper/js/swiper-bundle.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:02	89019/89019	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:24:25%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:02	10101/10101	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20May%202023%2012:11:28%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/datatables.init.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/js/plugins-init/datatables.init.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:02	15197/15197	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20May%202023%2012:11:21%20GMT	https://akademi.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/js/dashboard/dashboard-1.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:02	8155/8155	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:28:42%20GMT	https://akademi.dexignlab.com/xhtml/vendor/wow-master/dist/wow.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/wow-master/dist/wow.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:02	51654/51654	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:23:18%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:03	38268/38268	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:24:35%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datepicker/js/bootstrap-datepicker.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datepicker/js/bootstrap-datepicker.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:03	15853/15853	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202023%2013:23:26%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/js/bootstrap-select-country.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/js/bootstrap-select-country.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:03	1360/1360	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20May%202023%2012:08:35%20GMT	https://akademi.dexignlab.com/xhtml/js/dlabnav-init.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/js/dlabnav-init.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:03	10302/10302	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20May%202023%2012:08:32%20GMT	https://akademi.dexignlab.com/xhtml/js/custom.min.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/js/custom.min.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:04	7862/7862	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20May%202023%2005:43:33%20GMT	https://akademi.dexignlab.com/xhtml/js/demo.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/js/demo.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:04	22136/22136	---M--	200	added ('OK')	application/javascript	date:Tue,%2016%20May%202023%2012:08:44%20GMT	https://akademi.dexignlab.com/xhtml/js/styleSwitcher.js	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/js/styleSwitcher.js	(from https://akademi.dexignlab.com/xhtml/index.html?theme=4)
23:29:04	51306/51306	---M--	200	added ('OK')	image/png	date:Sat,%2006%20May%202023%2013:29:23%20GMT	https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/css/images/flags16.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/css/images/flags16.png	(from https://akademi.dexignlab.com/xhtml/vendor/bootstrap-select-country/css/bootstrap-select-country.min.css)
23:29:05	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2006%20May%202023%2013:24:22%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_both.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_both.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
23:29:05	1023/1023	---M--	200	added ('OK')	image/png	date:Sat,%2006%20May%202023%2013:24:21%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
23:29:05	1020/1020	---M--	200	added ('OK')	image/png	date:Sat,%2006%20May%202023%2013:24:23%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
23:29:05	1023/1023	---M--	200	added ('OK')	image/png	date:Sat,%2006%20May%202023%2013:24:21%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
23:29:05	1020/1020	---M--	200	added ('OK')	image/png	date:Sat,%2006%20May%202023%2013:24:24%20GMT	https://akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://akademi.dexignlab.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
23:29:06	13337/13337	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:36:28%20GMT	https://akademi.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:06	89220/89220	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:19:41%20GMT	https://akademi.dexignlab.com/xhtml/icons/fontawesome/css/all.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/fontawesome/css/all.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:07	141712/141712	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:36:21%20GMT	https://akademi.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:07	17527/17527	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:36:33%20GMT	https://akademi.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:07	89729/89729	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:20:52%20GMT	https://akademi.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:08	8721/8721	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:06:30%20GMT	https://akademi.dexignlab.com/xhtml/icons/avasta/css/style.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/avasta/css/style.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:08	20439/20439	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:03:11%20GMT	https://akademi.dexignlab.com/xhtml/icons/flaticon/flaticon.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/flaticon/flaticon.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:08	13636/13636	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:19:33%20GMT	https://akademi.dexignlab.com/xhtml/icons/flaticon-1/font/flaticon-1.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/flaticon-1/font/flaticon-1.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:08	106765/106765	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:03:20%20GMT	https://akademi.dexignlab.com/xhtml/icons/icomoon/icomoon.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/icomoon/icomoon.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:09	63666/63666	---M--	200	added ('OK')	text/css	date:Tue,%2009%20May%202023%2006:06:35%20GMT	https://akademi.dexignlab.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:09	57997/57997	---M--	200	added ('OK')	text/css	date:Sat,%2006%20May%202023%2013:20:06%20GMT	https://akademi.dexignlab.com/xhtml/vendor/animate/animate.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/animate/animate.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:09	28765/28765	---M--	200	added ('OK')	text/css	date:Sat,%2006%20May%202023%2013:22:07%20GMT	https://akademi.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/aos/css/aos.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:09	2714/2714	---M--	200	added ('OK')	text/css	date:Sat,%2006%20May%202023%2013:27:53%20GMT	https://akademi.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:09	2146/2146	---M--	200	added ('OK')	text/css	date:Sat,%2006%20May%202023%2013:27:48%20GMT	https://akademi.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:10	8672/8672	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2012:10:26%20GMT	https://akademi.dexignlab.com/xhtml/images/pattern/pattern5.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/pattern/pattern5.png	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202023%2019:29:10%20GMT	https://akademi.dexignlab.com/xhtml/images/body/12.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/body/12.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:10	13480/13480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:08:27%20GMT	https://akademi.dexignlab.com/xhtml/images/student-bg-Recovered.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/student-bg-Recovered.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:10	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202023%2019:29:11%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/cover.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/cover.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202023%2019:29:11%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/check.svg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/svg/check.svg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jul%202023%2019:29:11%20GMT	https://akademi.dexignlab.com/xhtml/images/svg/cd-arrow.svg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/svg/cd-arrow.svg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:11	28454/28454	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:08:14%20GMT	https://akademi.dexignlab.com/xhtml/images/1.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/1.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:11	7720/7720	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2012:08:18%20GMT	https://akademi.dexignlab.com/xhtml/images/like.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/like.png	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:12	388070/388070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:10:39%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/12.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/12.jpg	(from https://akademi.dexignlab.com/xhtml/css/style.css)
23:29:13	20463/20463	---M--	200	added ('OK')	text/css	date:Sat,%2006%20May%202023%2013:27:33%20GMT	https://akademi.dexignlab.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
23:29:13	14635/14635	---M--	200	added ('OK')	image/png	date:Tue,%2016%20May%202023%2012:10:54%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/profile.png	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/profile.png	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
23:29:13	56020/56020	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20May%202023%2012:10:38%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/1.jpg	D:/Leia's%20files/StudentManagementSystem/akademi.dexignlab.com/xhtml/images/profile/1.jpg	(from https://akademi.dexignlab.com/xhtml/app-profile.html)
